Date,Open,High,Low,Close,Adj Close,Volume,Company Name
15-08-2023,46.310001,47.290001,46.240002,47.029999,46.41444,20060300,Comscat Corporation
16-08-2023,47.080002,47.459999,46.32,46.34,45.733475,17345900,Comscat Corporation
17-08-2023,46.630001,46.880001,46.240002,46.240002,45.634785,12513500,Comscat Corporation
18-08-2023,46.060001,46.360001,45.639999,45.759998,45.16106,17600000,Comscat Corporation
21-08-2023,45.549999,46.060001,45.529999,45.860001,45.259758,12331700,Comscat Corporation
22-08-2023,45.900002,46.099998,45.52,45.57,44.973553,11963200,Comscat Corporation
23-08-2023,45.84,45.939999,45.330002,45.459999,44.86499,18382800,Comscat Corporation
24-08-2023,45.349998,45.75,45.18,45.240002,44.647873,15310200,Comscat Corporation
25-08-2023,45.310001,45.619999,45.16,45.470001,44.874863,13051300,Comscat Corporation
28-08-2023,45.560001,46.060001,45.560001,45.98,45.378185,10807700,Comscat Corporation
29-08-2023,46.029999,46.880001,45.98,46.779999,46.167713,14198400,Comscat Corporation
30-08-2023,46.93,47.189999,46.68,47.119999,46.503262,13971600,Comscat Corporation
31-08-2023,47.119999,47.299999,46.700001,46.759998,46.147976,19935900,Comscat Corporation
01-09-2023,46.669998,46.700001,45.349998,45.73,45.131454,18866700,Comscat Corporation
05-09-2023,45.549999,45.700001,44.470001,44.560001,43.976772,21709800,Comscat Corporation
06-09-2023,44.48,45.599998,44.25,44.93,44.341927,27839800,Comscat Corporation
07-09-2023,44.880001,45.700001,44.84,44.84,44.253105,20810900,Comscat Corporation
08-09-2023,44.98,45.189999,44.759998,45.029999,44.44062,19859000,Comscat Corporation
11-09-2023,45.080002,45.709999,44.93,45.259998,44.667606,19843100,Comscat Corporation
12-09-2023,45.119999,45.48,44.869999,45.189999,44.598522,21007600,Comscat Corporation
13-09-2023,45.09,45.200001,44.57,45.189999,44.598522,16914800,Comscat Corporation
14-09-2023,45.599998,46.040001,45.509998,45.970001,45.368317,19660200,Comscat Corporation
15-09-2023,45.93,46.150002,45.189999,45.34,44.746559,45437000,Comscat Corporation
18-09-2023,45.459999,46.02,45.419998,45.639999,45.042633,12852800,Comscat Corporation
19-09-2023,45.57,45.830002,45.470001,45.73,45.131454,15865500,Comscat Corporation
